PAID_WAGE_PER_YEAR_Binned	CASE_STATUS	EMPLOYER_NAME	EDUCATION_LEVEL_REQUIRED	COLLEGE_MAJOR_REQUIRED	EXPERIENCE_REQUIRED_NUM_MONTHS	COUNTRY_OF_CITIZENSHIP	WORK_STATE	PREVAILING_WAGE_PER_YEAR	PAID_WAGE_PER_YEAR	JOB_TITLE_SUBGROUP
14	0	409	0	bus. admin/fin./mgmnt/statistics/eco/acc./marketing/comp. sci/info. sys/maths and/or related field	0.0	INDIA	NEW JERSEY	88546.0	88546.0	2
14	0	1632	0	engineering, business administration, computer science, or information systems	0.0	NEPAL	NEW JERSEY	88546.0	88546.0	2
22	3	159	0	vet. med	0.0	INDIA	ILLINOIS	88540.0	130000.0	1
14	0	824	0	finance or related	12.0	INDIA	MASSACHUSETTS	88504.0	89000.0	2
30	1	86	3	medicine	0.0	JORDAN	FLORIDA	88500.0	165800.0	1
14	0	287	2	mechanical engineering	0.0	INDIA	KENTUCKY	88470.0	90000.0	1
15	1	411	0	computer science, electrical engineering, or a related technical field	0.0	CHINA	MASSACHUSETTS	88442.0	95000.0	0
15	1	411	0	computer science, electrical engineering, or a related technical field	0.0	CHINA	MASSACHUSETTS	88442.0	95000.0	0
15	0	1971	0	computer science or electrical engineering	0.0	INDIA	MASSACHUSETTS	88442.0	95000.0	0
14	0	2148	0	computer science	0.0	INDIA	MINNESOTA	88442.0	88442.0	0
14	0	195	0	elec. &/or comp. eng., or scie., or related scie., or engr. discipline	12.0	INDIA	MASSACHUSETTS	88442.0	88442.0	0
14	0	2579	1	computer science, management information systems, or related	60.0	CANADA	MINNESOTA	88442.0	88442.0	2
14	0	334	1	computer sci, engineering, or related technical field	0.0	INDIA	GEORGIA	88441.0	88441.0	0
14	0	847	2	life science	0.0	CHINA	MARYLAND	88400.0	90000.0	0
14	1	2381	1	engineering, business, management or related field	60.0	INDIA	GEORGIA	88379.0	90000.0	2
19	0	199	0	comp. sci., engineering, info systems, math, or a related field	0.0	INDIA	MASSACHUSETTS	88296.0	113050.0	0
18	0	128	0	computer science	12.0	CROATIA	MASSACHUSETTS	88296.0	110000.0	0
17	1	1684	0	computer science or related field	0.0	INDIA	MASSACHUSETTS	88296.0	105000.0	0
17	3	142	0	computer science	0.0	INDIA	MASSACHUSETTS	88296.0	105000.0	0
17	1	199	0	computer science, engineering, information systems, math or related field	0.0	INDIA	MASSACHUSETTS	88296.0	103145.0	0
17	1	199	0	computer science, engineering, information systems, math or related field	0.0	INDIA	MASSACHUSETTS	88296.0	103145.0	0
17	1	199	0	computer science, eng., information systems, math or related field	0.0	INDIA	MASSACHUSETTS	88296.0	103145.0	0
17	1	199	0	computer science, engineering, information systems, math or related field	0.0	INDIA	MASSACHUSETTS	88296.0	101523.0	0
16	0	2982	0	computer science or related field	24.0	INDIA	MASSACHUSETTS	88296.0	99387.0	0
16	0	1324	1	c/s, computer engineering or computer applications	60.0	INDIA	MICHIGAN	88296.0	99000.0	0
16	0	39	0	computer science	0.0	INDIA	MASSACHUSETTS	88296.0	96000.0	0
16	0	39	0	computer science	0.0	INDIA	MASSACHUSETTS	88296.0	95200.0	0
16	0	39	0	computer science	0.0	INDIA	MASSACHUSETTS	88296.0	95200.0	0
16	0	39	0	computer science	0.0	INDIA	MASSACHUSETTS	88296.0	95200.0	0
16	0	39	0	computer science	0.0	INDIA	MASSACHUSETTS	88296.0	95200.0	0
15	0	295	0	computer science, or equivalent	12.0	INDIA	MASSACHUSETTS	88296.0	95000.0	0
15	0	422	1	computer science, computer engineering	0.0	INDIA	MICHIGAN	88296.0	94000.0	0
14	1	650	0	computer science	0.0	INDIA	MASSACHUSETTS	88296.0	90000.0	0
14	1	650	0	computer science	0.0	CHINA	MASSACHUSETTS	88296.0	90000.0	0
14	1	632	1	computer application / computer science / related field or foreign equivalent	60.0	INDIA	MASSACHUSETTS	88296.0	90000.0	0
14	0	2719	0	computer science	12.0	INDIA	MASSACHUSETTS	88296.0	90000.0	0
14	0	145	1	computer engineering	60.0	INDIA	MICHIGAN	88296.0	90000.0	0
14	0	145	1	computer engineering	60.0	INDIA	MICHIGAN	88296.0	90000.0	0
14	0	186	0	cs, ce, cis, enginering	0.0	INDIA	MASSACHUSETTS	88296.0	89000.0	0
14	0	256	0	cs, it, ee, computer or software engineering or similar technical discipline	0.0	SOUTH KOREA	MASSACHUSETTS	88296.0	89000.0	0
14	0	256	0	computer science, it, software engineering, cis or any related field of study	0.0	NEPAL	MASSACHUSETTS	88296.0	89000.0	0
14	0	186	0	ops. research, bus./econ., cs, it, or rel. field	0.0	INDIA	MASSACHUSETTS	88296.0	89000.0	2
14	0	319	0	computer science	12.0	INDIA	MICHIGAN	88296.0	88600.0	0
14	1	2788	0	computer science, information systems, or related field	6.0	INDIA	MASSACHUSETTS	88296.0	88500.0	0
14	0	2009	0	computer science	12.0	INDIA	MICHIGAN	88296.0	88500.0	0
14	0	422	1	computer science or computer engineering	0.0	INDIA	MICHIGAN	88296.0	88500.0	2
14	0	2745	0	computer science	0.0	KYRGYZSTAN	MASSACHUSETTS	88296.0	88300.0	0
14	1	2249	0	computer science	24.0	UNITED ARAB EMIRATES	MASSACHUSETTS	88296.0	88296.0	0
14	1	849	0	comp. sci	12.0	AUSTRALIA	MASSACHUSETTS	88296.0	88296.0	0
14	1	657	0	comp. egr., comp. sci., comp. info. sys. or close related	24.0	CHINA	MASSACHUSETTS	88296.0	88296.0	0
14	1	657	0	comp. egr., comp. sci., comp. info. sys. or close related	24.0	CHINA	MASSACHUSETTS	88296.0	88296.0	0
14	1	657	0	comp. egr., comp. sci., comp. info. sys. or close related	24.0	CHINA	MASSACHUSETTS	88296.0	88296.0	0
14	1	25	1	computer science or computer engineering	24.0	INDIA	MASSACHUSETTS	88296.0	88296.0	0
14	0	23	0	s.w. eng., management info. sytms. or rltd	0.0	CHINA	MASSACHUSETTS	88296.0	88296.0	0
14	0	62	1	computer science	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	629	0	computer science, engineering, cis, mis, or a related field	24.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	259	1	cs, cis, mis, engineering or related	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	259	1	cs, cis, mis, engineering or related	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	259	1	cs, cis, mis, engineering or related	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	259	1	cs, cis, mis, engineering or related	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	259	1	cs, cis, mis, engineering or related	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	259	1	cs, cis, mis, engineering or related	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	62	1	computer science	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	62	1	computer science	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	62	1	computer science	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
14	0	2886	0	comp science, info science, business admin or rel statistical field of study	0.0	INDIA	MASSACHUSETTS	88296.0	88296.0	0
14	3	62	1	computer science	60.0	INDIA	MICHIGAN	88296.0	88296.0	0
20	0	18	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	117665.6	0
19	1	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	112902.4	0
18	0	17	0	electrical engineering, computer engineering, computer science or related	0.0	CANADA	CALIFORNIA	88275.0	105040.0	0
17	0	18	0	computer science, computer engineering, electrical engineering or related	0.0	SOUTH KOREA	CALIFORNIA	88275.0	101566.4	0
16	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	95992.0	0
16	0	3	0	electrical engineering, computer engineering, computer science,or related	0.0	INDIA	CALIFORNIA	88275.0	95014.4	0
15	0	3	0	elect. engineering, computer science, computer engineering or related	0.0	FRANCE	CALIFORNIA	88275.0	94016.0	0
15	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	SINGAPORE	CALIFORNIA	88275.0	92518.4	0
15	0	17	0	electrical engineering, computer engineering, computer science or related	0.0	CHINA	CALIFORNIA	88275.0	91520.0	0
15	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	90708.8	0
15	0	18	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	90459.2	0
15	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	90001.6	0
14	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.2	0
14	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.2	0
14	1	17	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	1	18	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	0	18	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	1	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	1	3	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	0	18	0	electrical engineering, computer engineering, computer science or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	CHINA	CALIFORNIA	88275.0	88275.0	0
14	0	3	0	electrical engineering, computer science, computer engineering or related	0.0	INDIA	CALIFORNIA	88275.0	88275.0	0
14	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	CHINA	CALIFORNIA	88275.0	88275.0	0
14	0	3	0	electrical engineering, computer engineering, computer science or related	0.0	CHINA	CALIFORNIA	88275.0	88275.0	0
30	0	14	1	computer science, electrical engineering, or related field	0.0	HONG KONG	CALIFORNIA	88254.0	165431.0	0
26	0	1549	1	computer information systems or computer science	24.0	LATVIA	CALIFORNIA	88254.0	150000.0	0
20	0	24	1	computer science	24.0	INDIA	CALIFORNIA	88254.0	115523.0	0
15	1	984	0	mba  or masters in management	12.0	INDIA	ILLINOIS	88254.0	95000.0	2
15	0	1	1	computer science, electrical engineering, computer engineering	0.0	CHINA	CALIFORNIA	88254.0	93038.0	0
15	0	1	1	comp. sci., elec. eng., comp. eng., comp. info. syst., or a related field	0.0	CANADA	CALIFORNIA	88254.0	93000.0	0
15	0	1	1	comp sci, engg, comp info syst, math, phys, or a related field	0.0	CANADA	CALIFORNIA	88254.0	93000.0	0
14	1	663	1	computer science, engineering (any) or related field	0.0	INDIA	ILLINOIS	88254.0	88254.0	0
14	0	1098	1	computer science	60.0	INDIA	ILLINOIS	88254.0	88254.0	0
14	0	1	1	comp sci, engg, comp info syst, math, phys, or related field	0.0	CHINA	CALIFORNIA	88254.0	88254.0	0
14	3	1	1	comp sci, engg, comp info syst, math, phys, or a related field	24.0	VIETNAM	CALIFORNIA	88254.0	88254.0	0
14	0	1033	1	it, electronic design, info management	72.0	INDIA	ILLINOIS	88254.0	88254.0	2
19	0	353	0	computer engineering	0.0	INDIA	MASSACHUSETTS	88234.0	113000.0	0
17	0	1280	0	computer science or related field	0.0	INDIA	MASSACHUSETTS	88234.0	101575.0	0
14	0	2637	3	law	12.0	SOUTH KOREA	NORTH CAROLINA	88192.0	88192.0	5
14	0	2572	0	interactive telecommunications	0.0	DENMARK	CALIFORNIA	88130.0	88130.0	0
21	1	8	0	statistics	36.0	CHINA	CALIFORNIA	88088.0	125000.0	4
20	0	2451	0	comp. engin., ind. engin., mathem., stat., comp. sci., or rel field	0.0	INDIA	CALIFORNIA	88088.0	120000.0	6
14	1	36	0	computer science, engineering, technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	0	36	0	computer science, engineering, technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	0	36	0	computer science, engineering, technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	0	36	0	computer science, engineering, technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	0	36	0	computer science, engineering(any), technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	0	36	0	computer science, engineering, technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	0	36	1	computer science, engineering, technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	0	36	0	computer science, engineering ( any), technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	0	36	0	computer science, engineering(any), technology or related	0.0	INDIA	MASSACHUSETTS	88088.0	88088.0	0
14	1	64	2	construction management or related	0.0	CANADA	INDIANA	88077.0	88077.0	1
15	0	1283	0	computer science	24.0	INDIA	NORTH CAROLINA	88067.0	91000.0	0
14	0	326	0	computer science	36.0	INDIA	NORTH CAROLINA	88067.0	88067.0	0
14	3	92	0	computer science	24.0	INDIA	CONNECTICUT	88005.0	90000.0	0
18	0	28	0	electrical engineering	0.0	INDIA	CONNECTICUT	87901.0	110000.0	0
17	1	407	1	computer science, info science, computer engg, electronic eng, mathematics or related	24.0	INDIA	CONNECTICUT	87901.0	102000.0	0
14	1	28	0	computer engineering	0.0	RUSSIA	CONNECTICUT	87901.0	87901.0	0
14	1	2958	0	computer science	0.0	EGYPT	CONNECTICUT	87901.0	87901.0	0
14	0	1461	0	computer science	12.0	CHINA	CONNECTICUT	87901.0	87901.0	0
14	0	2043	1	comp sc, electrical engg, computer engg	0.0	INDIA	ALABAMA	87818.0	87818.0	0
18	1	126	0	comp. sci., engineering, math., info. systems, or related field	36.0	INDIA	WASHINGTON	87797.0	107000.0	2
14	0	20	1	computer science	0.0	INDIA	NORTH CAROLINA	87797.0	90000.0	0
14	0	50	0	com sci rel, any engineering, math or business	0.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	0	50	0	com sci rel, any engineering, math or business	12.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	0	50	1	com sci rel, any engineering, math or business	60.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	0	50	1	com sci rel, any engineering, math or business	60.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	0	50	0	com sci rel, any engineering, math or business	0.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	0	50	1	com sci rel, any engineering, math or business	60.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	0	50	1	com sci rel, any engineering, math or business	60.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	0	50	1	com sci rel, any engineering, math or business	60.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	3	50	1	comp science rel, any engineering, business or math	60.0	INDIA	ILLINOIS	87797.0	87800.0	0
14	0	2219	0	business administration	12.0	INDIA	WASHINGTON	87797.0	87797.0	2
14	2	604	1	computer science, information technology, or related	60.0	INDIA	MINNESOTA	87796.8	87800.0	2
14	0	2058	0	accounting finance or business administration	6.0	PHILIPPINES	CALIFORNIA	87755.0	87755.0	2
14	0	106	0	communications or related field	0.0	INDIA	TEXAS	87734.0	87734.0	0
28	1	288	0	computer science or computer engineering	0.0	INDIA	NEW YORK	87714.0	160000.0	0
27	1	1	0	computer science, electrical engineering or a related field	0.0	CHINA	NEW YORK	87714.0	154000.0	0
27	1	288	0	computer science, computer engineering, or electrical engineering	0.0	INDIA	NEW YORK	87714.0	153000.0	0
25	0	1	0	computer science or a related field	0.0	CHINA	NEW YORK	87714.0	142000.0	0
22	1	1	0	computer science or a related field	0.0	INDIA	NEW YORK	87714.0	130000.0	0
22	0	1	0	computer science, mathematics or a related field	0.0	RUSSIA	NEW YORK	87714.0	126000.0	0
21	1	1075	0	computer science, information systems or related technical field	0.0	INDIA	NEW YORK	87714.0	120233.0	0
20	0	2078	0	computer engineering, computer science, or information technology	0.0	INDIA	NEW JERSEY	87714.0	116480.0	0
19	0	1	0	computer science, information technology, or a related field	0.0	UKRAINE	NEW YORK	87714.0	115000.0	0
18	1	1	0	computer science, engineering, or a related field	0.0	CHINA	NEW YORK	87714.0	110000.0	0
18	1	1507	0	computer science	0.0	CHINA	NEW YORK	87714.0	110000.0	0
16	0	1686	0	information systems	0.0	INDIA	NEW YORK	87714.0	100000.0	0
14	0	28	0	information systems	0.0	BELARUS	NEW YORK	87714.0	89000.0	0
14	2	2877	0	computer science, engineering, bus admin, mathematics, mgmt info sys or science	12.0	INDIA	NEW YORK	87714.0	87714.0	0
14	1	625	0	computer science	0.0	INDIA	NEW JERSEY	87714.0	87714.0	0
14	3	2306	1	computer science, or related	0.0	INDIA	IDAHO	87714.0	87714.0	0
14	0	28	0	information technology	0.0	BELARUS	NEW YORK	87714.0	87714.0	0
14	1	302	0	info sys/technology or business/engineering	0.0	INDIA	NEW JERSEY	87714.0	87714.0	2
14	0	302	0	info sys/technology or business/engineering	0.0	INDIA	NEW JERSEY	87714.0	87714.0	2
14	0	353	0	computer science, computer engineering, or computer information systems	0.0	INDIA	MASSACHUSETTS	87700.0	87700.0	0
15	0	1378	1	comp. sci., eng., math, physics or related field of study	0.0	INDIA	WISCONSIN	87693.0	92781.0	2
14	2	6	1	computer sci, eng. (any), math, sci, or business	12.0	INDIA	NEW JERSEY	87692.8	87692.8	2
14	0	536	0	computer science, electr engineering or related field	12.0	INDIA	FLORIDA	87651.0	87651.0	0
30	1	4	0	comp. sci., comp. sw, comp. eng., app. sci., math, phys., or rel. field	6.0	CHINA	WASHINGTON	87547.0	170000.0	0
26	0	1	1	computer science, computer engineering, or a related field	24.0	CHINA	WASHINGTON	87547.0	150000.0	0
25	1	4	1	comp. sci., comp. sw, comp. eng., app. sci., math, phys., or rel. field	36.0	CANADA	WASHINGTON	87547.0	141788.0	0
24	0	1	1	computer science, electrical eng., computer eng., or a related field	0.0	CANADA	WASHINGTON	87547.0	140000.0	0
23	0	4	0	comp sci, comp sw, comp eng, app sci, math, physics, or related field	6.0	CHINA	WASHINGTON	87547.0	130592.0	0
21	0	1	0	comp. sci., comp. eng., info. sys., or a related field	24.0	RUSSIA	WASHINGTON	87547.0	125000.0	0
21	0	677	0	computer science, or related	24.0	INDIA	WASHINGTON	87547.0	124999.92	0
21	0	677	0	computer science or related	24.0	CHINA	WASHINGTON	87547.0	124999.92	0
21	0	677	0	computer science, or related	24.0	CANADA	WASHINGTON	87547.0	124999.92	0
20	0	1	0	computer science, electrical engineering, or a related field	0.0	CHINA	WASHINGTON	87547.0	120000.0	0
20	0	1	0	computer science, computer engineering, or a related field	24.0	HONG KONG	WASHINGTON	87547.0	120000.0	0
19	1	46	0	computer science, engineering, or related technical field	24.0	INDIA	WASHINGTON	87547.0	111100.0	0
18	1	1	0	computer science, electrical engineering, or a related field	0.0	CHINA	WASHINGTON	87547.0	110000.0	0
18	0	1	0	computer science or a related field	0.0	BRAZIL	WASHINGTON	87547.0	106000.0	0
17	0	1	0	computer science, electrical engineering, or a related field	0.0	BELGIUM	WASHINGTON	87547.0	105000.0	0
17	0	115	0	computer science	24.0	INDIA	WASHINGTON	87547.0	102844.0	0
14	1	2250	0	comp sci, elec engg, or closely related	24.0	INDIA	WASHINGTON	87547.0	88999.92	0
14	0	77	1	computer science	24.0	INDIA	WASHINGTON	87547.0	87550.0	0
14	0	77	1	computer science	24.0	INDIA	WASHINGTON	87547.0	87550.0	0
14	0	1053	4		36.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	1	26	1	computer science, computer information systems, engineering (any)	24.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	1	2729	0	computer science/ applications, engineering (any) technology(any) or related	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	0	69	0	computer science	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	0	69	0	computer science	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	0	1053	0	computer science	12.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	1	1107	0	science, technology, engineering	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	1	1107	0	science, technology, engineering	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	2	69	0	computer science	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	1	69	0	computer science	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	1	69	0	computer science	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	2	463	1	computer science, engineering, or related field	0.0	CANADA	WASHINGTON	87547.0	87547.0	0
14	2	69	0	computer science	0.0	INDIA	WASHINGTON	87547.0	87547.0	0
14	0	28	0	engineering management	0.0	UKRAINE	WASHINGTON	87547.0	87547.0	0
14	0	525	0	business administration or related field	0.0	MACEDONIA	WASHINGTON	87547.0	87547.0	4
14	0	2707	0	business administration	6.0	INDIA	FLORIDA	87547.0	87547.0	2
20	0	81	2	medical sciences, biological sciences, biological physics, or related	0.0	UNITED KINGDOM	MASSACHUSETTS	87527.0	117500.0	1
14	0	33	0	elec. &/or comp. eng., or scie., or related scie., or engr. discipline	0.0	INDIA	CALIFORNIA	87515.0	87515.0	0
23	0	2204	1	computer science, computer engineering or related field	0.0	CANADA	VIRGINIA	87422.0	135000.0	0
18	0	855	0	computer science, computer engineering,  info systems or a related field	0.0	INDIA	VIRGINIA	87422.0	110000.0	0
